,horse_id,父,父父,父父父,父父父父,父父父父父,父父父父母,父父父母,父父父母父,父父父母母,父父母,父父母父,父父母父父,父父母父母,父父母母,父父母母父,父父母母母,父母,父母父,父母父父,父母父父父,父母父父母,父母父母,父母父母父,父母父母母,父母母,父母母父,父母母父父,父母母父母,父母母母,父母母母父,父母母母母,母,母父,母父父,母父父父,母父父父父,母父父父母,母父父母,母父父母父,母父父母母,母父母,母父母父,母父母父父,母父母父母,母父母母,母父母母父,母父母母母,母母,母母父,母母父父,母母父父父,母母父父母,母母父母,母母父母父,母母父母母,母母母,母母母父,母母母父父,母母母父母,母母母母,母母母母父,母母母母母
49,2010104287,"ディープインパクト
2002 鹿毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"ウインドインハーヘア
Wind in Her Hair(愛)
1991 鹿毛
[血統][産駒]","Alzao
1980 鹿毛
[血統][産駒]","Lyphard
1969 鹿毛",Northern Dancer,Goofed,"Lady Rebecca
1971 鹿毛",Sir Ivor,Pocahontas,"Burghclere
1977 鹿毛
[血統][産駒]","Busted
1963 栗毛",Crepello,Sans le Sou,"Highclere
1971 鹿毛",Queen's Hussar,Highlight,"ベネンシアドール
2006 鹿毛
[血統][産駒]
FNo.[9-f]","キングカメハメハ
2001 鹿毛
[血統][産駒]","Kingmambo
(米)
1990 鹿毛
[血統][産駒]","Mr. Prospector
1970 鹿毛",Raise a Native,Gold Digger,"Miesque
1984 鹿毛",Nureyev,Pasadoble,"マンファス
Manfath(愛)
1991 黒鹿毛
[血統][産駒]","ラストタイクーン
1983 黒鹿毛",トライマイベスト,Mill Princess,"Pilot Bird
1983 鹿毛",Blakeney,The Dancer,"フェアリードール
Fairy Doll(米)
1991 栗毛
[血統][産駒]","Nureyev
1977 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Special
1969 鹿毛",Forli,Thong,"Dream Deal
1986 栗毛
[血統][産駒]","Sharpen Up
1969 栗毛",エタン,Rocchetta,"Likely Exchange
1974 鹿毛",Terrible Tiger,Likely Swap
50,2003103043,"サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]
Halo系","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Nothirdchance
1948 鹿毛",Blue Swords,Galla Colors,"Cosmah
1953 鹿毛
[血統][産駒]","Cosmic Bomb
1944 黒鹿毛",Pharamond,Banish Fear,"Almahmoud
1947 栗毛",Mahmoud,Arbitrator,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛
[血統][産駒]","Promised Land
1954 芦毛",Palestinian,Mahmoudess,"Pretty Ways
1953 黒鹿毛",Stymie,Pretty Jo,"Mountain Flower
1964 鹿毛
[血統][産駒]","Montparnasse
1956",Gulf Stream,Mignon,"Edelweiss
1959 鹿毛",Hillary,Dowager,"ロッタレース
Lotta Lace(米)
1992 栗毛
[血統][産駒]
FNo.[8-f]","Nureyev
1977 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Special
1969 鹿毛
[血統][産駒]","Forli
1963 栗毛",Aristophanes,Trevisa,"Thong
1964 鹿毛",Nantallah,Rough Shod,"Sex Appeal
1970 栗毛
[血統][産駒]","Buckpasser
1963 鹿毛
[血統][産駒]","Tom Fool
1949 鹿毛",Menow,Gaga,"Busanda
1947 青毛",War Admiral,Businesslike,"Best in Show
1965 栗毛
[血統][産駒]","Traffic Judge
1952 栗毛",Alibhai,Traffic Court,"Stolen Hour
1953 栗毛",Mr. Busher,Late Date
51,2009103532,"スズカマンボ
2001 鹿毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"スプリングマンボ
1995 鹿毛
[血統][産駒]","Kingmambo
(米)
1990 鹿毛
[血統][産駒]","Mr. Prospector
1970 鹿毛",Raise a Native,Gold Digger,"Miesque
1984 鹿毛",Nureyev,Pasadoble,"キーフライヤー
Key Flyer(米)
1986 鹿毛
[血統][産駒]","Nijinsky
1967 鹿毛",Northern Dancer,Flaming Page,"Key Partner
1976 黒鹿毛",Key to the Mint,Native Partner,"ホワイトカーニバル
2000 芦毛
[血統][産駒]
FNo.[16-h]","ミシル
Misil(米)
1988 芦毛
[血統][産駒]","Miswaki
1978 栗毛
[血統][産駒]","Mr. Prospector
1970 鹿毛",Raise a Native,Gold Digger,"Hopespringseternal
1971 栗毛",Buckpasser,Rose Bower,"April Edge
1977 芦毛
[血統][産駒]","The Axe
1958 芦毛",Mahmoud,Blackball,"April Bloom
1970 鹿毛",Bold Lad,April Gold,"イエローブルーム
1989 栗毛
[血統][産駒]","パークリージェント
Park Regent(加)
1981 鹿毛
[血統][産駒]","Vice Regent
1967 栗毛",Northern Dancer,Victoria Regina,"Miss Attractive
1970 鹿毛",Victoria Park,Nice Princess,"グランドリーム
1982 栗毛
[血統][産駒]","トウショウボーイ
1973 鹿毛",テスコボーイ,ソシアルバターフライ,"エリモルーシー
1970 栗毛",Never Say Die,ルーシーロケット
52,2004103021,"クロフネ
1998 芦毛
[血統][産駒]
Deputy Minister系","フレンチデピュティ
French Deputy(米)
1992 栗毛
[血統][産駒]","Deputy Minister
1979 黒鹿毛
[血統][産駒]","Vice Regent
1967 栗毛",Northern Dancer,Victoria Regina,"Mint Copy
1970 黒鹿毛",Bunty's Flight,Shakney,"Mitterand
1981 鹿毛
[血統][産駒]","Hold Your Peace
1969 鹿毛",Speak John,Blue Moon,"Laredo Lass
1971 黒鹿毛",Bold Ruler,Fortunate Isle,"ブルーアヴェニュー
Blue Avenue(米)
1990 芦毛
[血統][産駒]","Classic Go Go
1978 黒鹿毛
[血統][産駒]","Pago Pago
1960 鹿毛",Matrice,Pompilia,"Classic Perfection
1972 黒鹿毛",Never Bend,Mira Femme,"Eliza Blue
1983 芦毛
[血統][産駒]","Icecapade
1969 芦毛",Nearctic,Shenanigans,"コレラ
1978 黒鹿毛",Roberto,Catania,"ホワットケイティーディド
What Katy Did(米)
1989 鹿毛
[血統][産駒]
FNo.[7-f]","Nureyev
1977 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Special
1969 鹿毛
[血統][産駒]","Forli
1963 栗毛",Aristophanes,Trevisa,"Thong
1964 鹿毛",Nantallah,Rough Shod,"Katies
1981 黒鹿毛
[血統][産駒]","ノノアルコ
1971 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Seximee
1966 栗毛",Hasty Road,Jambo,"Mortefontaine
1969 鹿毛
[血統][産駒]","ポリック
1953 黒鹿毛",Relic,Polaire,"Brabantia
1953 黒鹿毛",Honeyway,Porthaven
53,1992108561,"ニホンピロウイナー
1980 黒鹿毛
[血統][産駒]
Habitat系","スティールハート
1972 黒鹿毛
[血統][産駒]","Habitat
1966 鹿毛
[血統][産駒]","Sir Gaylord
1959 黒鹿毛",Turn-to,Somethingroyal,"Little Hut
1952 鹿毛",Occupy,Savage Beauty,"A. 1.
1963
[血統][産駒]","Abernant
1946 芦毛",Owen Tudor,Rustom Mahal,"Asti Spumante
1947 栗毛",Dante,Blanco,"ニホンピロエバート
1974 鹿毛
[血統][産駒]","チャイナロック
China Rock(英)
1953 栃栗毛
[血統][産駒]","Rockefella
1941 黒鹿毛",Hyperion,Rockfel,"May Wong
1934 栗毛",Rustom Pasha,Wezzan,"ライトフレーム
1959 黒鹿毛
[血統][産駒]","ライジングフレーム
1947 黒鹿毛",The Phoenix,Admirable,"グリンライト
1947 栗毛",ダイオライト,栄幟,"ノーザンフラワー
1977 栗毛
[血統][産駒]
FNo.[1-n]","ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Lady Victoria
1962 黒鹿毛
[血統][産駒]","Victoria Park
1957 鹿毛",Chop Chop,Victoriana,"Lady Angela
1944 栗毛",Hyperion,Sister Sarah,"ファイアフラワー
Fire Flower(愛)
1972 鹿毛
[血統][産駒]","Dike
1966 栗毛
[血統][産駒]","Herbager
1956 芦毛",Vandale,Flagette,"Delta
1952 鹿毛",Nasrullah,Bourtai,"Pascha
1965 鹿毛
[血統][産駒]","セントクレスピン
1956 栗毛",Aureole,Neocracy,"Easter Gala
1956 鹿毛",Sayajirao,Easter Day
54,2006110090,"Unbridled's Song
(米)
1993 芦毛
[血統][産駒]
Mr. Prospector系","Unbridled
1987 鹿毛
[血統][産駒]","Fappiano
1977 鹿毛
[血統][産駒]","Mr. Prospector
1970 鹿毛",Raise a Native,Gold Digger,"Killaloe
1970 鹿毛",Dr. Fager,Grand Splendor,"Gana Facil
1981 栗毛
[血統][産駒]","Le Fabuleux
1961 鹿毛",Wild Risk,Anguar,"Charedi
1976 黒鹿毛",In Reality,Magic,"Trolley Song
1983 芦毛
[血統][産駒]","Caro
1967 芦毛
[血統][産駒]","フォルティノ
1959 芦毛",Grey Sovereign,Ranavalo,"Chambord
1955 栗毛",Chamossaire,Life Hill,"Lucky Spell
1971 鹿毛
[血統][産駒]","Lucky Mel
1954 栗毛",Olympia,Royal Mink,"Incantation
1965 鹿毛",Prince Blessed,Magic Spell,"Go Classic
1996 鹿毛
[血統][産駒]
FNo.[23-b]","Gone West
1984 鹿毛
[血統][産駒]","Mr. Prospector
1970 鹿毛
[血統][産駒]","Raise a Native
1961 栗毛",Native Dancer,Raise You,"Gold Digger
1962 鹿毛",Nashua,Sequence,"Secrettame
1978 栗毛
[血統][産駒]","Secretariat
1970 栗毛",Bold Ruler,Somethingroyal,"Tamerett
1962 黒鹿毛",Tim Tam,Mixed Marriage,"Seattle Classic
1991 鹿毛
[血統][産駒]","Seattle Slew
1974 黒鹿毛
[血統][産駒]","Bold Reasoning
1968 黒鹿毛",Boldnesian,Reason to Earn,"My Charmer
1969 鹿毛",Poker,Fair Charmer,"Classy'n Smart
1981
[血統][産駒]","Smarten
1976 黒鹿毛",Cyane,Smartaire,"No Class
1974 黒鹿毛",Nodouble,Classy Quillo
55,2011104000,"ディープインパクト
2002 鹿毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"ウインドインハーヘア
Wind in Her Hair(愛)
1991 鹿毛
[血統][産駒]","Alzao
1980 鹿毛
[血統][産駒]","Lyphard
1969 鹿毛",Northern Dancer,Goofed,"Lady Rebecca
1971 鹿毛",Sir Ivor,Pocahontas,"Burghclere
1977 鹿毛
[血統][産駒]","Busted
1963 栗毛",Crepello,Sans le Sou,"Highclere
1971 鹿毛",Queen's Hussar,Highlight,"ヒストリックスター
2005 鹿毛
[血統][産駒]
FNo.[9-f]","ファルブラヴ
Falbrav(愛)
1998 鹿毛
[血統][産駒]","Fairy King
1982
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Fairy Bridge
1975 鹿毛",Bold Reason,Special,"Gift of the Night
1990 黒鹿毛
[血統][産駒]","Slewpy
1980 黒鹿毛",Seattle Slew,Rare Bouquet,"Little Nana
1975 栗毛",Lithiot,Nenana Road,"ベガ
1990 鹿毛
[血統][産駒]","トニービン
Tony Bin(愛)
1983 鹿毛
[血統][産駒]","カンパラ
1976 黒鹿毛",Kalamoun,State Pension,"Severn Bridge
1965 栗毛",Hornbeam,Priddy Fair,"アンティックヴァリュー
Antique Value(米)
1979 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Moonscape
1967 鹿毛",Tom Fool,Brazen
56,2013105736,"ダイワメジャー
2001 栗毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"スカーレットブーケ
1988 栗毛
[血統][産駒]","ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Lady Victoria
1962 黒鹿毛",Victoria Park,Lady Angela,"スカーレットインク
Scarlet Ink(米)
1971 栗毛
[血統][産駒]","Crimson Satan
1959 栗毛",Spy Song,Papila,"Consentida
1962 鹿毛",Beau Max,La Menina,"レディトゥプリーズ
Ready to Please(米)
2003 黒鹿毛
[血統][産駒]
FNo.[2-w]","More Than Ready
1997 黒鹿毛
[血統][産駒]","サザンヘイロー
Southern Halo(米)
1983 鹿毛
[血統][産駒]","Halo
1969 黒鹿毛",Hail to Reason,Cosmah,"Northern Sea
1974 鹿毛",Northern Dancer,Sea Saga,"Woodman's Girl
1990 鹿毛
[血統][産駒]","Woodman
1983 栗毛",Mr. Prospector,プレイメイト,"Becky Be Good
1981 鹿毛",Naskra,Good Landing,"Guilty Pleasure
1997 鹿毛
[血統][産駒]","Pine Bluff
1989 鹿毛
[血統][産駒]","Danzig
1977 鹿毛",Northern Dancer,Pas de Nom,"Rowdy Angel
1979 鹿毛",Halo,Ramhyde,"Exquisite Mistress
1986 鹿毛
[血統][産駒]","Nasty and Bold
1975 鹿毛",Naskra,College Bold,"El Hamo
1976 鹿毛",Search for Gold,Buena Notte
57,2003107045,"キングヘイロー
1995 鹿毛
[血統][産駒]
Lyphard系","ダンシングブレーヴ
Dancing Brave(米)
1983 鹿毛
[血統][産駒]","Lyphard
1969 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Goofed
1960 栗毛",Court Martial,Barra,"Navajo Princess
1974 鹿毛
[血統][産駒]","Drone
1966 芦毛",Sir Gaylord,Cap and Bells,"Olmec
1966 栗毛",Pago Pago,Chocolate Beau,"グッバイヘイロー
Goodbye Halo(米)
1985 栗毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Pound Foolish
1979 鹿毛
[血統][産駒]","Sir Ivor
1965 鹿毛",Sir Gaylord,Attica,"Squander
1974 鹿毛",Buckpasser,Discipline,"タカノセクレタリー
1996 鹿毛
[血統][産駒]
FNo.[4-m]","Seattle Slew
1974 黒鹿毛
[血統][産駒]","Bold Reasoning
1968 黒鹿毛
[血統][産駒]","Boldnesian
1963 鹿毛",Bold Ruler,Alanesian,"Reason to Earn
1963 鹿毛",Hail to Reason,Sailing Home,"My Charmer
1969 鹿毛
[血統][産駒]","Poker
1963 鹿毛",Round Table,Glamour,"Fair Charmer
1959 栗毛",Jet Action,Myrtle Charm,"Summer Secretary
1985 栗毛
[血統][産駒]","Secretariat
1970 栗毛
[血統][産駒]","Bold Ruler
1954 黒鹿毛",Nasrullah,Miss Disco,"Somethingroyal
1952 鹿毛",Princequillo,Imperatrice,"Golden Summer
1979 栗毛
[血統][産駒]","Key to the Mint
1969 鹿毛",Graustark,Key Bridge,"Summer Guest
1969 栗毛",Native Charger,Cee Zee
58,2003102993,"アドマイヤベガ
1996 鹿毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"ベガ
1990 鹿毛
[血統][産駒]","トニービン
Tony Bin(愛)
1983 鹿毛
[血統][産駒]","カンパラ
1976 黒鹿毛",Kalamoun,State Pension,"Severn Bridge
1965 栗毛",Hornbeam,Priddy Fair,"アンティックヴァリュー
Antique Value(米)
1979 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Moonscape
1967 鹿毛",Tom Fool,Brazen,"マイワイルドフラワー
My Wild Flower(米)
1986 鹿毛
[血統][産駒]
FNo.[4-m]","Topsider
1974 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Drumtop
1966 鹿毛
[血統][産駒]","Round Table
1954 鹿毛",Princequillo,Knights Daughter,"Zonah
1958 鹿毛",Nasrullah,Gambetta,"Wildwook
1965 鹿毛
[血統][産駒]","Sir Gaylord
1959 黒鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Somethingroyal
1952 鹿毛",Princequillo,Imperatrice,"Blue Canoe
1958 鹿毛
[血統][産駒]","Jet Pilot
1944 鹿毛",Blenheim,Black Wave,"Portage
1952 鹿毛",War Admiral,Carillon
59,2012104669,"マンハッタンカフェ
1998 青鹿毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"サトルチェンジ
Subtle Change(愛)
1988 黒鹿毛
[血統][産駒]","Law Society
1982 黒鹿毛
[血統][産駒]","Alleged
1974 鹿毛",Hoist the Flag,Princess Pout,"Bold Bikini
1969 鹿毛",Boldnesian,Ran-Tan,"Santa Luciana
1973 黒鹿毛
[血統][産駒]","Luciano
1964 鹿毛",Henry the Seventh,Light Arctic,"Suleika
1954 黒鹿毛",Ticino,Schwarzblaurot,"ジンジャーパンチ
Ginger Punch(米)
2003 栗毛
[血統][産駒]","Awesome Again
(加)
1994 鹿毛
[血統][産駒]","Deputy Minister
1979 黒鹿毛
[血統][産駒]","Vice Regent
1967 栗毛",Northern Dancer,Victoria Regina,"Mint Copy
1970 黒鹿毛",Bunty's Flight,Shakney,"Primal Force
1987 鹿毛
[血統][産駒]","Blushing Groom
1974 栗毛",Red God,Runaway Bride,"Prime Prospect
1978 鹿毛",Mr. Prospector,Square Generation,"Nappelon
1992 栗毛
[血統][産駒]","Bold Revenue
1984 鹿毛
[血統][産駒]","Bold Ruckus
1976 黒鹿毛",Boldnesian,Raise a Ruckus,"More Revenue
1974 鹿毛",I'm For More,Royal Debra,"Sally Go Gray
1979 芦毛
[血統][産駒]","Wise Exchange
1965 芦毛",Promised Land,Coastal Trade,"Surreptitious
1965 鹿毛",Rambunctious,Angelines Choice
60,2002100516,"サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]
Halo系","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Nothirdchance
1948 鹿毛",Blue Swords,Galla Colors,"Cosmah
1953 鹿毛
[血統][産駒]","Cosmic Bomb
1944 黒鹿毛",Pharamond,Banish Fear,"Almahmoud
1947 栗毛",Mahmoud,Arbitrator,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛
[血統][産駒]","Promised Land
1954 芦毛",Palestinian,Mahmoudess,"Pretty Ways
1953 黒鹿毛",Stymie,Pretty Jo,"Mountain Flower
1964 鹿毛
[血統][産駒]","Montparnasse
1956",Gulf Stream,Mignon,"Edelweiss
1959 鹿毛",Hillary,Dowager,"エアデジャヴー
1995 鹿毛
[血統][産駒]
FNo.[4-r]","ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Lady Victoria
1962 黒鹿毛
[血統][産駒]","Victoria Park
1957 鹿毛",Chop Chop,Victoriana,"Lady Angela
1944 栗毛",Hyperion,Sister Sarah,"アイドリームドアドリーム
I Dreamed a Dream(米)
1987 鹿毛
[血統][産駒]","Well Decorated
1978 黒鹿毛
[血統][産駒]","Raja Baba
1968 鹿毛",Bold Ruler,Missy Baba,"Paris Breeze
1971 黒鹿毛",Majestic Prince,Tudor Jet,"Hidden Trail
1975 鹿毛
[血統][産駒]","Gleaming
1968 黒鹿毛",Herbager,A Gleam,"Tobacco Trail
1969 黒鹿毛",Ribot,On the Trail
61,1998101572,"サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]
Halo系","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛
[血統][産駒]","Turn-to
1951 鹿毛",Royal Charger,Source Sucree,"Nothirdchance
1948 鹿毛",Blue Swords,Galla Colors,"Cosmah
1953 鹿毛
[血統][産駒]","Cosmic Bomb
1944 黒鹿毛",Pharamond,Banish Fear,"Almahmoud
1947 栗毛",Mahmoud,Arbitrator,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛
[血統][産駒]","Promised Land
1954 芦毛",Palestinian,Mahmoudess,"Pretty Ways
1953 黒鹿毛",Stymie,Pretty Jo,"Mountain Flower
1964 鹿毛
[血統][産駒]","Montparnasse
1956",Gulf Stream,Mignon,"Edelweiss
1959 鹿毛",Hillary,Dowager,"ステラマドリッド
Stella Madrid(米)
1987 鹿毛
[血統][産駒]
FNo.[6-a]","Alydar
1975 栗毛
[血統][産駒]","Raise a Native
1961 栗毛
[血統][産駒]","Native Dancer
1950 芦毛",Polynesian,Geisha,"Raise You
1946 栗毛",Case Ace,Lady Glory,"Sweet Tooth
1965 鹿毛
[血統][産駒]","On-And-On
1956 鹿毛",Nasrullah,Two Lea,"Plum Cake
1958 栗毛",Ponder,Real Delight,"My Juliet
1972 黒鹿毛
[血統][産駒]","Gallant Romeo
1961 鹿毛
[血統][産駒]","Gallant Man
1954 鹿毛",Migoli,Majideh,"Juliets Nurse
1948 黒鹿毛",Count Fleet,Nursemaid,"My Bupers
1967 黒鹿毛
[血統][産駒]","Bupers
1961 黒鹿毛",Double Jay,Busanda,"Princess Revoked
1959 黒鹿毛",Revoked,Miss Muffet
62,1987106673,"トウショウゴッド
1977 青鹿毛
[血統][産駒]
Luthier系","ダンディルート
1972 鹿毛
[血統][産駒]","Luthier
1965 黒鹿毛
[血統][産駒]","Klairon
1952 鹿毛",Clarion,Kalmia,"Flute Enchantee
1950 鹿毛",Cranach,Montagnana,"Dentrelic
1965 栗毛
[血統][産駒]","Prudent
1959 栗毛",My Babu,Providence,"Relict
1958 鹿毛",Relic,Fakhry,"シルバーボード
1970 黒鹿毛
[血統][産駒]","パーシア
1956 鹿毛
[血統][産駒]","Persian Gulf
1940 鹿毛",Bahram,Double Life,"Lightning
1950 鹿毛",Hyperion,Chenille,"リュウカリム
1960 黒鹿毛
[血統][産駒]","カリム
1953 鹿毛",Nearco,Skylarking,"パシフイツクボート
1950 黒鹿毛",セントライト,ミスヒガシ,"プリティトウショウ
1980 鹿毛
[血統][産駒]
FNo.[14-c]","トウショウボーイ
1973 鹿毛
[血統][産駒]","テスコボーイ
Tesco Boy(英)
1963 黒鹿毛
[血統][産駒]","Princely Gift
1951 鹿毛",Nasrullah,Blue Gem,"Suncourt
1952 黒鹿毛",Hyperion,Inquisition,"ソシアルバターフライ
Social Butterfly(米)
1957 鹿毛
[血統][産駒]","Your Host
1947 栗毛",Alibhai,Boudoir,"Wisteria
1948 鹿毛",Easton,Blue Cyprus,"ビバドンナ
Vivadonna(英)
1970 鹿毛
[血統][産駒]","Petingo
1965 鹿毛
[血統][産駒]","Petition
1944 黒鹿毛",Fair Trial,Art Paper,"Alcazar
1957 栗毛",Alycidon,Quarterdeck,"Donna Lollo
1955 鹿毛
[血統][産駒]","Donatello
1934 栗毛",Blenheim,Delleana,"Camerita
1938 鹿毛",Cameronian,Sarita
63,2007102873,"フジキセキ
1992 青鹿毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"ミルレーサー
Millracer(米)
1983 鹿毛
[血統][産駒]","Le Fabuleux
1961 鹿毛
[血統][産駒]","Wild Risk
1940 鹿毛",Rialto,Wild Violet,"Anguar
1950 鹿毛",Verso,La Rochelle,"Marston's Mill
1975 黒鹿毛
[血統][産駒]","In Reality
1964 鹿毛",Intentionally,My Dear Girl,"Millicent
1969 鹿毛",Cornish Prince,Milan Mill,"パーソナルレジェンド
Personal Legend(米)
2000 栗毛
[血統][産駒]
FNo.[20]","Awesome Again
(加)
1994 鹿毛
[血統][産駒]","Deputy Minister
1979 黒鹿毛
[血統][産駒]","Vice Regent
1967 栗毛",Northern Dancer,Victoria Regina,"Mint Copy
1970 黒鹿毛",Bunty's Flight,Shakney,"Primal Force
1987 鹿毛
[血統][産駒]","Blushing Groom
1974 栗毛",Red God,Runaway Bride,"Prime Prospect
1978 鹿毛",Mr. Prospector,Square Generation,"Highland Legend
1991 栗毛
[血統][産駒]","Storm Bird
1978 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"South Ocean
1967 鹿毛",New Providence,Shining Sun,"Santella
1982 栗毛
[血統][産駒]","Coastal
1976 栗毛",Majestic Prince,Alluvial,"Santa Quilla
1970 黒鹿毛",Sanctus,Neriad
